# Table S3 Comprehensive yeast annotation table
# Costa et. al
# See Materials and Methods for additional information on annotation derivation
#
# gene: systematic gene name
# name: common gene name
# secretome: whether gene is a member of the secretome
# srp_dept: whether gene is predicted to be SRP-dependent, SRP-independent, or Internal
# tailanchor: whether this gene is annotated as tailanchor
# mitop2: whether gene is a member of the mitop2 reference set
# chx_dept: whether gene is predicted as CHX-dependent or CHX-independent for ER enrichment
# amino_acid_length: length of gene in amino acids
# hydrophobic_start: position, in amino acids, where the first Phobius-predicted hydrophobic feature begins
# first_hydrophobic_type: whether first Phobius-predicted hydrophobic feature is signal peptide (SP) or transmembrane domain (TMD)
# hydrophobic features: all Phobius-predicted hydrophobic features throughout length of protein
# For a given sequencing experiment:
#	The first portion indicates the protein to which BirA was fused
#	'XmAuxin' indicates X minutes of auxin treatment prior to biotinylation
#	'XmCHX' indicates X minutes of CHX pre-treatment (in addition to biotinylation time)
#	'XmBiotin' indicates X minutes of biotinylation time
#	'input' represents the whole cell ribosome profiling library
#	'pulldown' represents a biotin pulldown ribosome profiling library
#	'cts' refers to the number of sequencing reads that mapped to the gene
#	'rpkm' is reads per kilobase per million, which corrects counts for total sequencing reads in the library and gene length
#	'log2enrich' represents log2(*pulldown_rpkm/*input_rpkm)
#
gene	name	secretome	srp_dept	tailanchor	mitop2	chx_dept	amino_acid_length	hydrophobic_start	first_hydrophobic_type	hydrophobic_features	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_0mAuxin_0mCHX_1minBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_log2enrich	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich
YMR214W	SCJ1	yes	SRP independent	no	no	indept	377	5	SP	SP	1346.0	102.18911195	13757.0	897.81510146	3.1351768748	6667.0	51.33397143	39813.0	439.40345479	3.09756042949	7406.0	63.65669814	36425.0	485.91374786	2.93231601918	4807.0	122.69374936	21973.0	710.96523733	2.53471726825	1770.0	70.62318095	10635.0	303.37471503	2.10288713987	1321.0	66.62757939	2845.0	180.42194246	1.43718342027	2289.0	120.48834899	9616.0	248.03560005	1.04165355544	427.0	106.32877261	6608.0	971.38542187	3.19151179161	928.0	64.35898437	5250.0	527.20470163	3.0341497718	1040.0	73.3857716	3348.0	410.37915922	2.48338518831	1478.0	127.9027153	4184.0	476.84320792	1.8984680757	1976.0	67.68334008	644.0	29.84755692	-1.18118791628	2095.0	65.27183448	981.0	43.40054759	-0.588747341706	6168.0	82.12016564	8754.0	73.86124514	-0.152918953979	2811.0	73.66535611	6058.0	74.16654317	0.0097822304901
YMR215W	GAS3	yes	SRP independent	no	no	indept	524	7	SP	SP	3530.0	192.81656147	26355.0	1237.4744833	2.68209789867	30712.0	170.13457157	180672.0	1434.62858094	3.07592904437	21049.0	130.16731054	138904.0	1333.16665211	3.3564180463	3529.0	64.80522721	30529.0	710.69236988	3.4550431192	5325.0	152.86345942	22821.0	468.36735935	1.61539695237	3465.0	125.7374128	14678.0	669.7057536	2.4131133793	1770.0	67.03206373	20249.0	375.7796068	2.48696351901	758.0	135.80075815	9651.0	1020.71365796	2.91001476297	3272.0	163.26179386	22642.0	1635.85505565	3.32478580505	2660.0	135.04242416	16193.0	1428.02965792	3.40254132971	1122.0	69.85672969	5480.0	449.33944736	2.6853347108	5621.0	138.52191621	2263.0	75.46012823	-0.876327793119	4533.0	101.6102626	1692.0	53.85631366	-0.915858731954	19237.0	184.26924645	31601.0	191.83196326	0.0580278108884	8501.0	160.28117829	19761.0	174.05950728	0.118975596719
YMR216C	SKY1	no	Not secreted	no	no		742	None	None	None	702.0	27.07909352	176.0	5.8359731	-2.21413430661	6258.0	24.48202929	2002.0	11.22638886	-1.12482920909	5050.0	22.05409411	1685.0	11.42081184	-0.949381294505	2004.0	25.98863551	749.0	12.3134081	-1.07765076387	1399.0	28.36149814	1210.0	17.5373796	-0.693500542807	888.0	22.75629885	523.0	16.85179694	-0.433363495649	888.0	23.74923755	1404.0	18.40026665	-0.368154524186	146.0	18.4719705	117.0	8.73866023	-1.0798537596	798.0	28.11910815	220.0	11.22483839	-1.32485616351	643.0	23.0529731	248.0	15.44503774	-0.577809428208	566.0	24.88623549	316.0	18.29820348	-0.443646000657	1725.0	30.02073953	868.0	20.43996236	-0.554566977134	1490.0	23.58660884	826.0	18.56708365	-0.345220782748	4558.0	30.83310184	5997.0	25.70878641	-0.262218524287	1897.0	25.25848062	3095.0	19.25204494	-0.391756162824
YMR217W	GUA1	no	Not secreted	no	no		525	None	None	None	8364.0	455.9903334	2716.0	127.28434182	-1.84094828717	73850.0	408.32592626	21703.0	172.00472632	-1.24727296537	42042.0	259.49310045	14095.0	135.02268913	-0.942494322659	5448.0	99.85445869	2200.0	51.1168094	-0.966029058953	21085.0	604.12896792	20428.0	418.45598439	-0.529780685523	6890.0	249.54707658	4374.0	199.19017309	-0.325165528109	2977.0	112.52788136	5316.0	98.46606513	-0.1925839946	1493.0	266.97142537	1606.0	169.53100435	-0.655136192876	5760.0	286.8571875	1798.0	129.65572723	-1.14564673146	3229.0	163.61707233	1226.0	107.91265185	-0.60045927297	1346.0	83.64354618	598.0	48.94035958	-0.773229526826	22722.0	558.88627499	9748.0	324.42961337	-0.784649233782	7433.0	166.29836183	3175.0	100.86766749	-0.721310155482	53571.0	512.17367406	60194.0	364.70803636	-0.489891109833	13014.0	244.90367167	19987.0	175.71483446	-0.478978409543
YMR218C	TRS130	no	Not secreted	no	no		1102	None	None	None	377.0	9.79175799	87.0	1.94241569	-2.33371592105	3379.0	8.90066298	851.0	3.21312691	-1.46993483694	2554.0	7.51001923	704.0	3.21286177	-1.22495769017	969.0	8.46119782	272.0	3.01083995	-1.49069589529	727.0	9.92357543	469.0	4.57693227	-1.1164790694	455.0	7.85095287	219.0	4.7512836	-0.724550441965	557.0	10.03030667	545.0	4.80923304	-1.06048697468	78.0	6.64472916	73.0	3.67116719	-0.855971578019	360.0	8.5412899	117.0	4.01944036	-1.08745931698	316.0	7.62825784	87.0	3.64820183	-1.06416806235	296.0	8.76308042	157.0	6.12129533	-0.517601124204	906.0	10.61653499	332.0	5.26405916	-1.01206537018	822.0	8.7613971	295.0	4.46486131	-0.972545579328	2180.0	9.92937015	2581.0	7.45002693	-0.414456565574	826.0	7.40529306	1241.0	5.19768918	-0.510686466699
YMR219W	ESC1	no	Not secreted	no	no	dept	1658	None	None	None	746.0	12.87820152	898.0	13.32589323	0.0493011088032	7887.0	13.80839094	10656.0	26.74173613	0.953547915822	4604.0	8.99813572	8183.0	24.82155592	1.46389551998	1629.0	9.45423132	3068.0	22.57205968	1.25550599998	1939.0	17.59173368	1905.0	12.35644929	-0.50963343408	991.0	11.36532074	1186.0	17.10206672	0.589532280943	896.0	10.72417999	2854.0	16.73903266	0.642348819494	148.0	8.37995073	358.0	11.96634164	0.513968491028	983.0	15.5014223	1427.0	32.58372775	1.07175107223	766.0	12.29034628	1177.0	32.80447826	1.41636721174	652.0	12.82950056	1209.0	31.3304801	1.28810186855	1615.0	12.57836499	510.0	5.3746467	-1.22670257638	1425.0	10.09516635	417.0	4.19487555	-1.2669647681	5178.0	15.67560537	4704.0	9.02473004	-0.79656547707	1795.0	10.69605738	2359.0	6.56694733	-0.703784320729
YMR220W	ERG8	no	Not secreted	no	no		451	None	None	None	485.0	30.77982257	208.0	11.347268	-1.43963992326	7040.0	45.31185865	2102.0	19.39260195	-1.22438228392	5929.0	42.59971161	1945.0	21.68922531	-0.973865139648	2492.0	53.16932689	1075.0	29.07584087	-0.870773287511	1652.0	55.09965249	1415.0	33.74140287	-0.707523261877	1088.0	45.8717091	592.0	31.38293798	-0.547624241155	1274.0	56.0574705	1587.0	34.2185261	-0.712129026895	142.0	29.55807035	126.0	15.4830637	-0.932861116621	902.0	52.2916748	251.0	21.06970723	-1.31141101002	729.0	43.00023828	285.0	29.20179288	-0.558287706475	664.0	48.03283474	312.0	29.72373136	-0.692405718657	2923.0	83.69287093	1628.0	63.07280282	-0.408086692423	3205.0	83.47081111	1761.0	65.12539434	-0.358051586993	4855.0	54.03305142	6402.0	45.15341068	-0.259007191551	2095.0	45.89351087	3558.0	36.41241807	-0.333859627435
YMR221C	FMP42	yes	SRP dependent	no	no	indept	504	12	TMD	TMD	747.0	42.42198448	6839.0	333.86168911	2.97636653638	4819.0	27.75505866	20324.0	167.78709825	2.59580913873	4135.0	26.58561603	10850.0	108.26801592	2.02588930961	2234.0	42.65228461	5836.0	141.24891083	1.72754481828	1556.0	46.44023566	7410.0	158.11421233	1.76751985404	813.0	30.67274027	1032.0	48.95506083	0.674500947899	1074.0	42.28772834	2950.0	56.91836205	0.428655083641	134.0	24.95965268	1951.0	214.53078916	3.10351495219	615.0	31.90414683	1899.0	142.64473606	2.16061064934	496.0	26.1800828	809.0	74.17527813	1.50246877118	426.0	27.57564905	724.0	61.72104992	1.16236776038	1671.0	42.81363535	633.0	21.945094	-0.964171891586	1631.0	38.01076115	886.0	29.32045715	-0.374500317438	4880.0	48.59997965	6863.0	43.31465853	-0.166100365856	1484.0	29.09023045	3240.0	29.67116457	0.0285268272068
YMR222C	FSH2	no	Not secreted	no	no		223	None	None	None	439.0	56.34567326	142.0	15.66707781	-1.84656871474	4672.0	60.81542285	1712.0	31.9432287	-0.928927096682	3864.0	56.14796303	1663.0	37.50493029	-0.582153424	1751.0	75.55634644	757.0	41.40867912	-0.867619757816	831.0	56.05463376	976.0	47.06826522	-0.252078957384	635.0	54.14538302	509.0	54.57092973	0.0112942988623	767.0	68.25447207	1452.0	63.31734087	-0.108322907216	83.0	34.94117499	94.0	23.36070192	-0.580844499942	502.0	58.85744563	142.0	24.10709075	-1.2877673751	509.0	60.72014431	226.0	46.83222314	-0.374673694687	457.0	66.8587138	230.0	44.31474436	-0.59332881047	1292.0	74.81588937	635.0	49.75458797	-0.588515136092	1362.0	71.73901118	595.0	44.50201283	-0.688887269158	2387.0	53.72721855	2517.0	35.90292113	-0.581551922635	1228.0	54.40481038	1550.0	32.0809303	-0.762018239293
YMR223W	UBP8	no	Not secreted	no	no		471	None	None	None	293.0	17.80523166	111.0	5.79837889	-1.61857969318	2358.0	14.53244384	682.0	6.02481036	-1.27028959718	2066.0	14.21383143	594.0	6.34258819	-1.16415191539	832.0	16.99777536	404.0	10.46311067	-0.700034114413	516.0	16.47950464	534.0	12.19280385	-0.434642951565	373.0	15.05845768	240.0	12.18256587	-0.305755990542	485.0	20.43437892	782.0	16.14532383	-0.339882017263	64.0	12.75625942	46.0	5.41252384	-1.23683196317	276.0	15.32112765	77.0	6.18915187	-1.30770885646	301.0	17.00064757	98.0	9.61493531	-0.822240644814	372.0	25.7672881	137.0	12.49755151	-1.04389523427	547.0	14.99693854	309.0	11.46309375	-0.387671557914	726.0	18.1050136	307.0	10.87138861	-0.735853031956	1712.0	18.24440293	1930.0	13.03430366	-0.485140426861	899.0	18.85743337	1382.0	13.54276226	-0.477611299042
YMR224C	MRE11	no	Not secreted	no	no		692	None	None	None	163.0	6.74190184	28.0	0.99553482	-2.75961194039	2078.0	8.7167624	763.0	4.58773535	-0.926010215519	1790.0	8.38201989	618.0	4.49141678	-0.900127342008	934.0	12.98764616	418.0	7.36835511	-0.817725487618	350.0	7.6081192	330.0	5.12850854	-0.569000523888	260.0	7.14430228	154.0	5.32063001	-0.425196039312	376.0	10.78257187	543.0	7.63052904	-0.49884634162	29.0	3.93419769	44.0	3.52378562		233.0	8.80343947	90.0	4.92376976	-0.838303987648	192.0	7.38099668	66.0	4.40736521	-0.743899192821	220.0	10.37201812	127.0	7.88538499	-0.39544353282	562.0	10.48736573	201.0	5.07521255	-1.04711219115	680.0	11.54212996	303.0	7.30304684	-0.660339091595	1236.0	8.9651834	1709.0	7.85574542	-0.190584919285	668.0	9.53705232	1073.0	7.15671539	-0.414245824455
YMR225C	MRPL44	no	Not secreted	no	yes		98	None	None	None	114.0	33.2950515	53.0	13.30620815	-1.32320826449	3187.0	94.39994634	2373.0	100.75151285	0.0939435573023	2995.0	99.0313049	4106.0	210.71422043	1.08933112593	1400.0	137.4648385	1926.0	239.73451683	0.802374996815	563.0	86.41669999	802.0	88.00990049	0.0263556863198	448.0	86.92496136	453.0	110.51483001	0.346397552424	454.0	91.93277893	1237.0	122.74520575	0.417015420119	54.0	51.72874714	58.0	32.79931813		409.0	109.11885202	221.0	85.37437148	-0.354025414209	430.0	116.72456273	415.0	195.68756052	0.745443865534	443.0	147.47701241	458.0	200.80044811	0.44527239312	1213.0	159.83464379	658.0	117.3178485	-0.446157624211	1064.0	127.52598714	705.0	119.98600491	-0.0879251276125	2132.0	109.19630088	2919.0	94.74568759	-0.20479179982	1190.0	119.96779675	1993.0	93.86449364	-0.35399575736
YMR226C	YMR226C	no	Not secreted	no	no		267	15	SP	SP	1878.0	201.31922132	631.0	58.14637126	-1.79172385741	25799.0	280.48353404	7181.0	111.90605319	-1.32562800274	21553.0	261.57619506	6511.0	122.64148779	-1.0927841494	9184.0	330.98649954	2787.0	127.32863057	-1.37821551885	6889.0	388.11486973	7759.0	312.51993684	-0.312535479994	5258.0	374.45694382	3685.0	329.97015785	-0.182464288261	5541.0	411.82954471	9865.0	359.29133417	-0.196893193762	444.0	156.11189108	403.0	83.64821583	-0.900173758107	3153.0	308.75590011	892.0	126.47797816	-1.28758049537	3412.0	339.95202845	974.0	168.57334079	-1.01195478035	2785.0	340.29895754	1250.0	201.15184807	-0.758517739113	10049.0	486.01287819	5265.0	344.5493112	-0.496284069038	11769.0	517.73967074	6022.0	376.18116034	-0.460799267425	16603.0	312.12036663	17251.0	205.52016806	-0.60282252468	7883.0	291.69169387	10941.0	189.13237462	-0.625047968168
YMR227C	TAF7	no	Not secreted	no	no		590	None	None	None	169.0	8.20779714	56.0	2.3379302	-1.81176321625	2062.0	10.15648461	544.0	3.84076564	-1.40293529925	1800.0	9.89722059	496.0	4.23274053	-1.22543138074	506.0	8.2618856	221.0	4.57437357	-0.852896894297	539.0	13.75761393	514.0	9.3796223	-0.552628541641	330.0	10.64744737	179.0	7.26173604	-0.552121203655	403.0	13.57015009	562.0	9.27334087	-0.54927558582	42.0	6.69040734	64.0	6.01841132		292.0	12.95461174	114.0	7.32327203	-0.822905485204	281.0	12.68426158	85.0	6.6649841	-0.92836619597	170.0	9.41097449	102.0	7.43642909	-0.339734101522	749.0	16.41182979	326.0	9.66542301	-0.763831318083	633.0	12.616121	292.0	8.26398266	-0.61035926989	1713.0	14.5895924	2021.0	10.90829163	-0.41951440229	664.0	11.13142772	985.0	7.71427902	-0.529035411734
YMR228W	MTF1	no	Not secreted	no	yes		341	None	None	None	224.0	18.80158899	49.0	3.53546238	-2.41088378127	2247.0	19.12777494	984.0	12.00661633	-0.67183942815	1590.0	15.10930527	1536.0	22.65363053	0.584304952362	690.0	19.4708261	846.0	30.26330431	0.636255421929	470.0	20.73284198	608.0	19.17487042	-0.112701060901	287.0	16.00368836	391.0	27.41389923	0.776503104774	378.0	21.99773834	1231.0	35.10464522	0.674306744552	63.0	17.34404718	95.0	15.4394606		263.0	20.16526462	111.0	12.32338229	-0.710474063569	203.0	15.83658495	206.0	27.91605464	0.817833798941	276.0	26.40592489	228.0	28.72802323	0.121597050789	819.0	31.01456649	5551.0	284.43374549	3.19707477311	658.0	22.66494431	4346.0	212.57045145	3.22940654617	1534.0	22.57967998	24399.0	227.59833498	3.33339305933	770.0	22.30900205	14954.0	202.40587585	3.18155328816
YMR229C	RRP5	no	Not secreted	no	no		1729	None	None	None	5145.0	85.17091269	992.0	14.11631035	-2.59299775623	30888.0	51.85737808	6168.0	14.84325968	-1.80474131275	22009.0	41.24839625	3954.0	11.50118656	-1.84255531852	2680.0	14.91521325	800.0	5.64410851	-1.40196697509	14042.0	122.16571302	7915.0	49.23105734	-1.31119880584	3874.0	42.60466856	1459.0	20.1747765	-1.07845883648	1472.0	16.8948145	2041.0	11.47912872	-0.55756736639	996.0	54.07899611	713.0	22.85374798	-1.24263758606	2785.0	42.11460796	576.0	12.61214083	-1.7395075516	2014.0	30.98734367	540.0	14.43244678	-1.10236318261	557.0	10.51010083	262.0	6.5107583	-0.690879022843	13981.0	104.41897717	4281.0	43.2627883	-1.27118537648	4332.0	29.42907396	1197.0	11.54693468	-1.34973223013	36405.0	105.68487643	29554.0	54.3716745	-0.95884177593	7405.0	42.31300476	8580.0	22.90405686	-0.88549798199
YMR230W	RPS10B	no	Not secreted	no	no		105	None	None	None	5099.0	1509.76441244	1984.0	504.9744951	-1.58004101705	80378.0	2413.66066111	26501.0	1140.68421687	-1.08132340433	65939.0	2210.38214593	22947.0	1193.85105865	-0.888672952696	10223.0	1017.63323878	4042.0	510.05842662	-0.996483278246	15828.0	2463.00139081	21678.0	2411.71345394	-0.0303589378891	9538.0	1876.17412838	7238.0	1790.15348902	-0.0677104406199	5236.0	1074.88872069	11846.0	1191.66970685	0.148797111185	1546.0	1501.40211146	1283.0	735.55103442	-1.02941306906	7865.0	2127.27942589	2806.0	1098.93560606	-0.952902697313	7142.0	1965.45442775	2384.0	1139.64793034	-0.786274709237	2860.0	965.24146582	1129.0	501.81365411	-0.943738167314	19219.0	2567.38048607	9425.0	1703.60492762	-0.591706311368	13007.0	1580.46010933	6206.0	1070.78574258	-0.561674787351	49540.0	2572.32631687	42882.0	1411.07377948	-0.866280247093	20307.0	2075.45261743	24696.0	1179.15254293	-0.815675628687
YMR230W-A	YMR230W-A	no	Not secreted	no	no		62	None	None	None	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		7.0	0.36585425	0.0	0.0		4.0	0.62080895	0.0	0.0		0.0	0.0	0.0	0.0		1.0	0.30669089	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		1.0	0.08095713	2.0	0.10261001		0.0	0.0	0.0	0.0	
YMR231W	PEP5	no	Not secreted	no	no		1029	None	None	None	430.0	12.80695794	93.0	2.38102568	-2.42727274474	4222.0	12.75294836	975.0	4.22144506	-1.59502197959	3182.0	10.72947663	878.0	4.59485811	-1.22348748837	1275.0	12.76663563	293.0	3.7191577	-1.77933055651	946.0	14.80754658	737.0	8.24759521	-0.844287191987	607.0	12.01041106	369.0	9.18018456	-0.387690465337	781.0	16.12754481	1008.0	10.19995037	-0.66096469287	86.0	8.40116162	62.0	3.57545403	-1.2324623671	540.0	14.69172965	218.0	8.58804729	-0.774602213143	354.0	9.79940597	157.0	7.54948737	-0.376315612191	572.0	19.41866286	177.0	7.9136193	-1.29503429391	1225.0	16.46072249	466.0	8.47279699	-0.958117452253	1070.0	13.07806621	496.0	8.60846743	-0.603320910476	3008.0	15.71090658	3722.0	12.31982145	-0.350785084769	1133.0	11.64797204	1772.0	8.51060528	-0.452745151463
YMR232W	FUS2	no	Not secreted	no	no		677	None	None	None	5.0	0.21138894	2.0	0.07268518		158.0	0.67746081	32.0	0.19667141	-1.78435024215	115.0	0.55044119	62.0	0.46057886	-0.25714023749	23.0	0.32691047	21.0	0.37838245		12.0	0.26662934	10.0	0.15885269		31.0	0.87069408	15.0	0.52972568		18.0	0.52762388	29.0	0.41655298		0.0	0.0	1.0	0.08186047		23.0	0.88826331	3.0	0.16776212		14.0	0.55012229	3.0	0.20477351		0.0	0.0	3.0	0.19039602		17.0	0.32426229	4.0	0.10323705		16.0	0.2775968	24.0	0.59127583		37.0	0.27432151	85.0	0.39937575		43.0	0.62751424	204.0	1.39079019	
YMR233W	TRI1	no	Not secreted	no	no		226	None	None	None	120.0	15.19755495	59.0	6.4231504	-1.24248625207	1423.0	18.27730759	510.0	9.38948236	-0.960936034495	944.0	13.53521958	342.0	7.61059556	-0.830637032382	456.0	19.41538781	204.0	11.01088151	-0.818270551532	200.0	13.31180402	293.0	13.94255668	0.0667890369096	148.0	12.45219303	111.0	11.74256501	-0.0846522655344	147.0	12.90771913	285.0	12.26301714	-0.0739201132698	31.0	12.87708406	24.0	5.88526062		171.0	19.78291237	64.0	10.72093977	-0.88382345589	109.0	12.83033319	35.0	7.15650211	-0.842232118642	156.0	22.5197124	59.0	11.21679668	-1.00552767641	417.0	23.82669514	144.0	11.13315678	-1.09771613429	332.0	17.25491349	172.0	12.6936804	-0.442896816448	824.0	18.30061036	844.0	11.87915202	-0.623459911282	346.0	15.1255598	462.0	9.43525528	-0.680855080825
YMR234W	RNH1	no	Not secreted	no	no		348	None	None	None	58.0	4.77034364	22.0	1.55542099		1098.0	9.15880591	236.0	2.82171192	-1.69858881266	857.0	7.98000803	214.0	3.0926837	-1.36753090687	231.0	6.38737482	133.0	4.66200525	-0.454272483216	217.0	9.37984903	251.0	7.75671286	-0.27411930597	134.0	7.3218044	107.0	7.35111078	0.00576303001768	129.0	7.35615848	243.0	6.79028408	-0.115480628617	11.0	2.9674111	17.0	2.70727626		150.0	11.2697575	39.0	4.2427426	-1.40938741174	100.0	7.64435121	36.0	4.78040239	-0.677262000568	106.0	9.93741214	50.0	6.17328085	-0.686832772522	312.0	11.57741343	357.0	17.92475565	0.630640482921	213.0	7.18924859	252.0	12.07782823	0.748448165104	764.0	11.01947532	2009.0	18.36335903	0.736774447778	266.0	7.55172541	875.0	11.60510109	0.619880877196
